State the religion of the person known for People's Bank (Sri Lanka) ,state the religion of the person known for <A> ,"[""http://dbpedia.org/resource/People's_Bank_(Sri_Lanka)""]","[""http://dbpedia.org/resource/People's_Bank_(Sri_Lanka)""]",1.0,1.0
Name the television show distributed by Broadcast syndication and voiced by Eliza Schneider,name the television show distributed by <A> and voiced by <B>,"['http://dbpedia.org/resource/Broadcast_syndication', 'http://dbpedia.org/resource/Eliza_Schneider']","['http://dbpedia.org/resource/Broadcast_syndication', 'http://dbpedia.org/resource/Eliza_Schneider']",1.0,1.0
Where were Justina Machado and John Englehard born,where were <A> and <B> englehard born,"['http://dbpedia.org/resource/Justina_Machado', 'http://dbpedia.org/resource/John_Englehart']","['http://dbpedia.org/resource/Justina_Machado', 'http://dbpedia.org/resource/Albums_produced_by_John_Leckie']",0.5,0.5
Who is the successor of Quest Software ,who is the successor of <A> ,['http://dbpedia.org/resource/Quest_Software'],['http://dbpedia.org/resource/Quest_Software'],1.0,1.0
What is the television show with presentator as Ryan Seacrest and theme music composer as Julian Gingell,what is the television show with presentator as <A> and theme music composer as <B>,"['http://dbpedia.org/resource/Ryan_Seacrest', 'http://dbpedia.org/resource/Julian_Gingell']","['http://dbpedia.org/resource/Ryan_Seacrest', 'http://dbpedia.org/resource/Julian_Gingell']",1.0,1.0
River which flows into the eugene mahoney state park pass through which states,river which flows into the <A> pass through which states,['http://dbpedia.org/resource/Eugene_T._Mahoney_State_Park'],['http://dbpedia.org/resource/Eugene_Mahoney_State_Park'],0.0,0.0
Which scientist's academic advisor is Georg Meissner and is known for invention of Anthrax ,which scientist academic advisor is <B> and is known for invention of <A> ,"['http://dbpedia.org/resource/Anthrax', 'http://dbpedia.org/resource/Georg_Meissner']","['http://dbpedia.org/resource/Georg_Meissner', 'http://dbpedia.org/resource/Anthrax']",1.0,1.0
For how many cities's teams did David Bowens play,for how many cities teams did <A> play,['http://dbpedia.org/resource/David_Bowens'],['http://dbpedia.org/resource/David_Bowens'],1.0,1.0
Who is the developer of the software which distributes Batman: Arkham City Lockdown ,who is the developer of the software which distributes <A> ,['http://dbpedia.org/resource/Batman:_Arkham_City_Lockdown'],['http://dbpedia.org/resource/Batman:_Arkham_City_Lockdown'],1.0,1.0
what are some neighboring cities of Pregny Chambsy,what are some neighboring cities of <A> chambsy,['http://dbpedia.org/resource/Pregny-Chambésy'],['http://dbpedia.org/resource/Pregny-Chambésy'],1.0,1.0
How many honorary title are there of the scientists who has  Australian of the Year award  ,how many honorary title are there of the scientists who has <A> award ,['http://dbpedia.org/resource/Australian_of_the_Year'],['http://dbpedia.org/resource/Category:3D_films_by_year'],0.0,0.0
What is the total number of companies who use a language designed by Bjarne Stroustrup,what is the total number of companies who use a language designed by <A>,['http://dbpedia.org/resource/Bjarne_Stroustrup'],['http://dbpedia.org/resource/Bjarne_Stroustrup'],1.0,1.0
Which job of Irving Chernev is the non-fiction subject of the Thud ,which job of <A> is the non-fiction subject of the <B> ,"['http://dbpedia.org/resource/Irving_Chernev', 'http://dbpedia.org/resource/Thud!']","['http://dbpedia.org/resource/Irving_Chernev', 'http://dbpedia.org/resource/Thud']",0.5,0.5
What are the musicals of the people died in California,what are the musicals of the people died in <A>,['http://dbpedia.org/resource/California'],['http://dbpedia.org/resource/Category:1810s_in_California'],0.0,0.0
What is the workplace of Christopher S. Stewart ,what is the workplace of <A> ,['http://dbpedia.org/resource/Christopher_S._Stewart'],['http://dbpedia.org/resource/Christopher_S._Stewart'],1.0,1.0
What is the political party of the daughter of Jawaharlal Nehru ,what is the political party of the daughter of <A> ,['http://dbpedia.org/resource/Jawaharlal_Nehru'],['http://dbpedia.org/resource/Jawaharlal_Nehru'],1.0,1.0
Where was david Scherman trained ,where was <A> trained ,['http://dbpedia.org/resource/David_Scherman'],['http://dbpedia.org/resource/David_Scherman'],1.0,1.0
"Which units are garrisoned at Arlington County, Virginia",which units are garrisoned at <A>,"['http://dbpedia.org/resource/Arlington_County,_Virginia']","['http://dbpedia.org/resource/Arlington_County,_Virginia']",1.0,1.0
What are the mountains in the Sequoia National Park,what are the mountains in the <A>,['http://dbpedia.org/resource/Sequoia_National_Park'],['http://dbpedia.org/resource/Sequoia_National_Park'],1.0,1.0
Name the city of Duwamish River ,name the city of <A> ,['http://dbpedia.org/resource/Duwamish_River'],['http://dbpedia.org/resource/Duwamish_River'],1.0,1.0
What is the administrative headquarters of Pulau Ujong ,what is the administrative headquarters of <A> ,['http://dbpedia.org/resource/Pulau_Ujong'],['http://dbpedia.org/resource/Pulau_Ujong'],1.0,1.0
In which country is Sierra del Merendin,in which country is <A> merendin,['http://dbpedia.org/resource/Sierra_del_Merendón'],['http://dbpedia.org/resource/Sierra_del_Mico'],0.0,0.0
Give me a count of everything made by the company which offers electronical manufacturing too.,give me a count of everything made by the company which offers electronical <A> too.,['http://dbpedia.org/resource/Electronics_manufacturing_services'],['http://dbpedia.org/resource/Digital_manufacturing'],0.0,0.0
What are the other band member of the Bands whose current members is Hynief,what are the other band member of the bands whose current members is <A>,['http://dbpedia.org/resource/Hynief'],['http://dbpedia.org/resource/'],0.0,0.0
Who is the vice president of Jared Bernstein ,who is the vice president of <A> ,['http://dbpedia.org/resource/Jared_Bernstein'],['http://dbpedia.org/resource/Jared_Bernstein'],1.0,1.0
What currencies are prevalent in the countries governed by the President of France,what currencies are prevalent in the countries governed by the <A>,['http://dbpedia.org/resource/President_of_France'],['http://dbpedia.org/resource/President_of_France'],1.0,1.0
Which teams have used the stadium whose architect was Populous ,which teams have used the stadium whose architect was <A> ,['http://dbpedia.org/resource/Populous_(company)'],['http://dbpedia.org/resource/Populous'],0.0,0.0
What is the birthplace of Ludovic Boi which is also the residence of Fernando Augustin,what is the birthplace of <A> which is also the residence of <B>,"['http://dbpedia.org/resource/Ludovic_Boi', 'http://dbpedia.org/resource/Fernando_Augustin']","['http://dbpedia.org/resource/Ludovic_Boi', 'http://dbpedia.org/resource/Fernando_Augustin']",1.0,1.0
How many non-fiction subject are there of the books whose one of the non-fiction subject is Ankh-Morpork City Watch ,how many non-fiction subject are there of the books whose one of the non-fiction subject is <A> ,['http://dbpedia.org/resource/Ankh-Morpork_City_Watch'],['http://dbpedia.org/resource/Ankh-Morpork_City_Watch'],1.0,1.0
Name the show whose theme composing band previously also had Bryan Mantia,name the show whose theme composing band previously also had <A>,['http://dbpedia.org/resource/Bryan_Mantia'],['http://dbpedia.org/resource/Bryan_Mantia'],1.0,1.0
List all the wine regions of the grapes whose one of the wine region is Mississippi ,list all the wine regions of the grapes whose one of the wine region is <A> ,['http://dbpedia.org/resource/Mississippi'],['http://dbpedia.org/resource/Category:1817_in_Mississippi'],0.0,0.0
Which city was designed by saleen Pator which is also the birht location of Jimmy Diggs ,which city was designed by <A> pator which is also the birht location of <B> ,"['http://dbpedia.org/resource/Saleen_S5S_Raptor', 'http://dbpedia.org/resource/Jimmy_Diggs']","['http://dbpedia.org/resource/Saleen', 'http://dbpedia.org/resource/Jimmy_Diggs']",0.5,0.5
"Name the university whose affiliations's foundation is in Washington, D.C.",name the university whose affiliations foundation is in <A>,"['http://dbpedia.org/resource/Washington,_D.C.']","['http://dbpedia.org/resource/Category:1793_in_Washington,_D.C.']",0.0,0.0
Name the office holder whose theatre is Siege of Fort Recovery and belongs to Indian territory branch ,name the office holder whose theatre is <A> and belongs to <B> branch ,"['http://dbpedia.org/resource/Siege_of_Fort_Recovery', 'http://dbpedia.org/resource/Indiana_Territory']","['http://dbpedia.org/resource/Siege_of_Fort_Recovery', 'http://dbpedia.org/resource/Category:1820_in_Indian_Territory']",0.5,0.5
What was the university of the rugby player who coached the Stanford rugby teams during 1906-1917,what was the university of the player who coached the <A> during 1906-1917,['http://dbpedia.org/resource/1906–17_Stanford_rugby_teams'],['http://dbpedia.org/resource/1906-17_Stanford_rugby_teams'],0.0,0.0
Which sports are played at both the Polytech uni of Bataan and Taguig,which sports are played at both of <A> and <B>,"['http://dbpedia.org/resource/Polytechnic_University_of_the_Philippines_–_Bataan', 'http://dbpedia.org/resource/Polytechnic_University_of_the_Philippines_Taguig']","['http://dbpedia.org/resource/Bataan', 'http://dbpedia.org/resource/Taguig']",0.0,0.0
Who has Kelly Osbourne and Ozzy Osbourne as relatives,who has <A> and <B> as relatives,"['http://dbpedia.org/resource/Kelly_Osbourne', 'http://dbpedia.org/resource/Ozzy_Osbourne']","['http://dbpedia.org/resource/Kelly_Osbourne', 'http://dbpedia.org/resource/Ozzy_Osbourne']",1.0,1.0
Who were the founders of Sea Gayle Music,who were the founders of <A>,['http://dbpedia.org/resource/Sea_Gayle_Music'],['http://dbpedia.org/resource/Sea_Gayle_Music'],1.0,1.0
What layout can be found in cars similar to the Subaru Outback,what layout can be found in cars similar to the <A>,['http://dbpedia.org/resource/Subaru_Outback'],['http://dbpedia.org/resource/Subaru_Outback'],1.0,1.0
Name the president who has relations with Clinton family and had a lieutenant named Winston Bryant,name the president who has relations with <A> and had a lieutenant named <B>,"['http://dbpedia.org/resource/Clinton_family', 'http://dbpedia.org/resource/Winston_Bryant']","['http://dbpedia.org/resource/Clinton_family', 'http://dbpedia.org/resource/Winston_Bryant']",1.0,1.0
How many organizations work for Environmentalism,how many organizations work for <A>,['http://dbpedia.org/resource/Environmentalism'],['http://dbpedia.org/resource/Environmentalism'],1.0,1.0
Which producer of Boeing F/A-18E/F Super Hornet has a key person Dennis Muilenburg ,which producer of boeing f/a-18e/<B> has a key person <A> ,"['http://dbpedia.org/resource/Dennis_Muilenburg', 'http://dbpedia.org/resource/Boeing_F/A-18E/F_Super_Hornet']","['http://dbpedia.org/resource/A-18E_Super_Hornet', 'http://dbpedia.org/resource/Dennis_Muilenburg']",0.5,0.5
To which uni. did  sidney c patridge and cyril hume both once went,to which uni. did <A> c patridge and <B> both once went,"['http://dbpedia.org/resource/Sidney_Catlin_Partridge', 'http://dbpedia.org/resource/Cyril_Hume']","['http://dbpedia.org/resource/Sidney', 'http://dbpedia.org/resource/Cyril_Hume']",0.5,0.5
Who is the manager of the club whose homeground is the riverside stadium,who is the manager of the club whose homeground is the <A>,['http://dbpedia.org/resource/Riverside_Stadium'],['http://dbpedia.org/resource/Riverside_Stadium'],1.0,1.0
What are the organisation founded in Texas and Dallas,what are the organisation founded in <A> and <B>,"['http://dbpedia.org/resource/Texas', 'http://dbpedia.org/resource/Dallas']","['http://dbpedia.org/resource/Category:1716_in_Texas', 'http://dbpedia.org/resource/Dallas']",0.5,0.5
List the members of Skull Gang,list the members of <A>,['http://dbpedia.org/resource/Skull_Gang'],['http://dbpedia.org/resource/Skull_Gang'],1.0,1.0
"To which party does the politician belong, who was born in Nandurbar","to which party does the politician belong, who was born in <A>",['http://dbpedia.org/resource/Nandurbar'],['http://dbpedia.org/resource/Nandurbar'],1.0,1.0
Count the movies directed by Tim Burton and music composer Danny Elfman ,count the movies directed by <B> and music composer <A> ,"['http://dbpedia.org/resource/Danny_Elfman', 'http://dbpedia.org/resource/Tim_Burton']","['http://dbpedia.org/resource/Tim_Burton', 'http://dbpedia.org/resource/Danny_Elfman']",1.0,1.0
What are the american football players whose former team's coach is Jason Maas,what are the american football players whose former team coach is <A>,['http://dbpedia.org/resource/Jason_Maas'],['http://dbpedia.org/resource/Jason_Maas'],1.0,1.0
Name the appointer of William Clark ,name the appointer of <A> ,['http://dbpedia.org/resource/William_Clark'],['http://dbpedia.org/resource/William_Clark'],1.0,1.0
What is the city  of the television station whose affiliations is LATV,what is the city of the television station whose affiliations is <A>,['http://dbpedia.org/resource/LATV'],['http://dbpedia.org/resource/'],0.0,0.0
People who debuted from Houston Astros have played in which clubs,people who debuted from <A> have played in which clubs,['http://dbpedia.org/resource/Houston_Astros'],['http://dbpedia.org/resource/Houston_Astros'],1.0,1.0
What sport played at Islamic azad uni employes Craig Van Tilbury,what sport played at <B> employes <A>,"['http://dbpedia.org/resource/Craig_Van_Tilbury', 'http://dbpedia.org/resource/Islamic_Azad_University_Central_Tehran_Branch']","['http://dbpedia.org/resource/Islamic_Azad_University', 'http://dbpedia.org/resource/Craig_Van_Tilbury']",0.5,0.5
Where are Solidus and Aureus used,where are <A> and <B> used,"['http://dbpedia.org/resource/Solidus_(coin)', 'http://dbpedia.org/resource/Aureus']","['http://dbpedia.org/resource/Solidus', 'http://dbpedia.org/resource/Aureus']",0.5,0.5
